"AverageShortestPathLength","BetweennessCentrality","Class","Class_mod","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","Hub","IsSingleNode","label","mv","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","RA","Radiality","selected","SelfLoops","shared name","Species","Stress","TopologicalCoefficient"
"0.0","0.0","Thermotogae","","0.0","0.0","0","0","Fervidobacteriaceae","Fervidobacterium","","true","ASV1_Fervidobacterium","0","ASV1_Fervidobacterium","0.0","0","0","Thermotogales","0","Thermotogota",,"Infinity","false","0","ASV1_Fervidobacterium","Fervidobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV2_Leptotrichia","0","ASV2_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV2_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV3_Leptotrichia","0","ASV3_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV3_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV4_Leptotrichia","0","ASV4_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV4_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV5_Leptotrichia","0","ASV5_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV5_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV6_Leptotrichia","0","ASV6_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV6_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV7_Leptotrichia","0","ASV7_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV7_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Leptotrichiaceae","Leptotrichia","","true","ASV8_Leptotrichia","0","ASV8_Leptotrichia","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV8_Leptotrichia","Leptotrichia","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV9_Fusobacterium","0","ASV9_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV9_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV10_Fusobacterium","0","ASV10_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV10_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV11_Fusobacterium","0","ASV11_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV11_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV12_Fusobacterium","0","ASV12_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV12_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV13_Fusobacterium","0","ASV13_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV13_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV14_Fusobacterium","0","ASV14_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV14_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV15_Fusobacterium","0","ASV15_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV15_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV16_Fusobacterium","0","ASV16_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV16_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV17_Fusobacterium","0","ASV17_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV17_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV18_Fusobacterium","0","ASV18_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV18_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Fusobacteriia","","0.0","0.0","0","0","Fusobacteriaceae","Fusobacterium","","true","ASV19_Fusobacterium","0","ASV19_Fusobacterium","0.0","0","0","Fusobacteriales","0","Fusobacteriota",,"Infinity","false","0","ASV19_Fusobacterium","Fusobacterium","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","Gracilibacteria","Gracilibacteria","","true","ASV20_Gracilibacteria","0","ASV20_Gracilibacteria","0.0","0","0","Gracilibacteria","0","Patescibacteria",,"Infinity","false","0","ASV20_Gracilibacteria","Gracilibacteria","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","JGI_0000069-P22","JGI_0000069-P22","","true","ASV21_JGI_0000069-P22","0","ASV21_JGI_0000069-P22","0.0","0","0","JGI_0000069-P22","0","Patescibacteria",,"Infinity","false","0","ASV21_JGI_0000069-P22","JGI_0000069-P22","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","JGI_0000069-P22","JGI_0000069-P22","","true","ASV22_JGI_0000069-P22","0","ASV22_JGI_0000069-P22","0.0","0","0","JGI_0000069-P22","0","Patescibacteria",,"Infinity","false","0","ASV22_JGI_0000069-P22","JGI_0000069-P22","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","JGI_0000069-P22","JGI_0000069-P22","","true","ASV23_JGI_0000069-P22","0","ASV23_JGI_0000069-P22","0.0","0","0","JGI_0000069-P22","0","Patescibacteria",,"Infinity","false","0","ASV23_JGI_0000069-P22","JGI_0000069-P22","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria","","true","ASV24_Candidatus_Peregrinibacteria","0","ASV24_Candidatus_Peregrinibacteria","0.0","0","0","Candidatus_Peregrinibacteria","0","Patescibacteria",,"Infinity","false","0","ASV24_Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","Gracilibacteria","Gracilibacteria","","true","ASV25_ultured_organism","0","ASV25_ultured_organism","0.0","0","0","Gracilibacteria","0","Patescibacteria",,"Infinity","false","0","ASV25_ultured_organism","uncultured_organism","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","Gracilibacteria","Gracilibacteria","","true","ASV26_ultured_organism","0","ASV26_ultured_organism","0.0","0","0","Gracilibacteria","0","Patescibacteria",,"Infinity","false","0","ASV26_ultured_organism","uncultured_organism","0","0.0"
"0.0","0.0","Alphaproteobacteria","","0.0","0.0","0","0","Rickettsiales","Rickettsiales","","true","ASV27_Rickettsiales","0","ASV27_Rickettsiales","0.0","0","0","Rickettsiales","0","Proteobacteria",,"Infinity","false","0","ASV27_Rickettsiales","Rickettsiales","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV28_Parcubacteria","0","ASV28_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV28_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","","true","ASV29_Candidatus_Kaiserbacteria","0","ASV29_Candidatus_Kaiserbacteria","0.0","0","0","Candidatus_Kaiserbacteria","0","Patescibacteria",,"Infinity","false","0","ASV29_Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","","true","ASV30_Candidatus_Kaiserbacteria","0","ASV30_Candidatus_Kaiserbacteria","0.0","0","0","Candidatus_Kaiserbacteria","0","Patescibacteria",,"Infinity","false","0","ASV30_Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","","true","ASV31_Candidatus_Kaiserbacteria","0","ASV31_Candidatus_Kaiserbacteria","0.0","0","0","Candidatus_Kaiserbacteria","0","Patescibacteria",,"Infinity","false","0","ASV31_Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Azambacteria","Candidatus_Azambacteria","","true","ASV32_Candidatus_Azambacteria","0","ASV32_Candidatus_Azambacteria","0.0","0","0","Candidatus_Azambacteria","0","Patescibacteria",,"Infinity","false","0","ASV32_Candidatus_Azambacteria","Candidatus_Azambacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","","true","ASV33_Candidatus_Nomurabacteria","0","ASV33_Candidatus_Nomurabacteria","0.0","0","0","Candidatus_Nomurabacteria","0","Patescibacteria",,"Infinity","false","0","ASV33_Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","","true","ASV34_Candidatus_Nomurabacteria","0","ASV34_Candidatus_Nomurabacteria","0.0","0","0","Candidatus_Nomurabacteria","0","Patescibacteria",,"Infinity","false","0","ASV34_Candidatus_Nomurabacteria","Candidatus_Nomurabacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV35_Candidatus_Adlerbacteria","0","ASV35_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV35_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV36_Parcubacteria","0","ASV36_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV36_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV37_Candidatus_Adlerbacteria","0","ASV37_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV37_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV38_Candidatus_Adlerbacteria","0","ASV38_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV38_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV39_Candidatus_Adlerbacteria","0","ASV39_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV39_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV40_Candidatus_Adlerbacteria","0","ASV40_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV40_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV41_Candidatus_Adlerbacteria","0","ASV41_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV41_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV42_Candidatus_Adlerbacteria","0","ASV42_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV42_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV43_Candidatus_Adlerbacteria","0","ASV43_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV43_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV44_Candidatus_Adlerbacteria","0","ASV44_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV44_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV45_Candidatus_Adlerbacteria","0","ASV45_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV45_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV46_Candidatus_Adlerbacteria","0","ASV46_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV46_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","","true","ASV47_Candidatus_Adlerbacteria","0","ASV47_Candidatus_Adlerbacteria","0.0","0","0","Candidatus_Adlerbacteria","0","Patescibacteria",,"Infinity","false","0","ASV47_Candidatus_Adlerbacteria","Candidatus_Adlerbacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV48_Parcubacteria","0","ASV48_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV48_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV49_Parcubacteria","0","ASV49_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV49_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV50_Parcubacteria","0","ASV50_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV50_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Parcubacteria","Parcubacteria","","true","ASV51_Parcubacteria","0","ASV51_Parcubacteria","0.0","0","0","Parcubacteria","0","Patescibacteria",,"Infinity","false","0","ASV51_Parcubacteria","Parcubacteria","0","0.0"
"0.0","0.0","Parcubacteria","","0.0","0.0","0","0","Candidatus_Moranbacteria","Candidatus_Moranbacteria","","true","ASV52_Candidatus_Moranbacteria","0","ASV52_Candidatus_Moranbacteria","0.0","0","0","Candidatus_Moranbacteria","0","Patescibacteria",,"Infinity","false","0","ASV52_Candidatus_Moranbacteria","Candidatus_Moranbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV53_Candidatus_Magasanikbacteria","0","ASV53_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV53_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV54_Candidatus_Magasanikbacteria","0","ASV54_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV54_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV55_Candidatus_Magasanikbacteria","0","ASV55_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV55_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV56_Candidatus_Magasanikbacteria","0","ASV56_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV56_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV57_Candidatus_Magasanikbacteria","0","ASV57_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV57_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV58_Candidatus_Magasanikbacteria","0","ASV58_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV58_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","ABY1","","0.0","0.0","0","0","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","","true","ASV59_Candidatus_Magasanikbacteria","0","ASV59_Candidatus_Magasanikbacteria","0.0","0","0","Candidatus_Magasanikbacteria","0","Patescibacteria",,"Infinity","false","0","ASV59_Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","0","0.0"
"0.0","0.0","Saccharimonadia","","0.0","0.0","0","0","Saccharimonadales","Saccharimonadales","","true","ASV60_Saccharimonadales","0","ASV60_Saccharimonadales","0.0","0","0","Saccharimonadales","0","Patescibacteria",,"Infinity","false","0","ASV60_Saccharimonadales","Saccharimonadales","0","0.0"
"0.0","0.0","Saccharimonadia","","0.0","0.0","0","0","Saccharimonadales","Saccharimonadales","","true","ASV61_Saccharimonadales","0","ASV61_Saccharimonadales","0.0","0","0","Saccharimonadales","0","Patescibacteria",,"Infinity","false","0","ASV61_Saccharimonadales","Saccharimonadales","0","0.0"
"0.0","0.0","Saccharimonadia","","0.0","0.0","0","0","Saccharimonadaceae","Candidatus_Saccharimonas","","true","ASV62_Candidatus_Saccharimonas","0","ASV62_Candidatus_Saccharimonas","0.0","0","0","Saccharimonadales","0","Patescibacteria",,"Infinity","false","0","ASV62_Candidatus_Saccharimonas","Candidatus_Saccharimonas","0","0.0"
"0.0","0.0","Saccharimonadia","","0.0","0.0","0","0","Saccharimonadaceae","Candidatus_Saccharimonas","","true","ASV63_Candidatus_Saccharimonas","0","ASV63_Candidatus_Saccharimonas","0.0","0","0","Saccharimonadales","0","Patescibacteria",,"Infinity","false","0","ASV63_Candidatus_Saccharimonas","Candidatus_Saccharimonas","0","0.0"
"0.0","0.0","Anaerolineae","","0.0","0.0","0","0","Ardenticatenaceae","Ardenticatenaceae","","true","ASV64_Ardenticatenaceae","0","ASV64_Ardenticatenaceae","0.0","0","0","Ardenticatenales","0","Chloroflexi",,"Infinity","false","0","ASV64_Ardenticatenaceae","Ardenticatenaceae","0","0.0"
"0.0","0.0","Gracilibacteria","","0.0","0.0","0","0","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","","true","ASV65_Absconditabacteriales_(SR1)","0","ASV65_Absconditabacteriales_(SR1)","0.0","0","0","Absconditabacteriales_(SR1)","0","Patescibacteria",,"Infinity","false","0","ASV65_Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","0","0.0"
"0.0","0.0","Microgenomatia","","0.0","0.0","0","0","Candidatus_Woesebacteria","Candidatus_Woesebacteria","","true","ASV66_Candidatus_Woesebacteria","0","ASV66_Candidatus_Woesebacteria","0.0","0","0","Candidatus_Woesebacteria","0","Patescibacteria",,"Infinity","false","0","ASV66_Candidatus_Woesebacteria","Candidatus_Woesebacteria","0","0.0"
"0.0","0.0","SJA-28","","0.0","0.0","0","0","SJA-28","SJA-28","","true","ASV67_SJA-28","0","ASV67_SJA-28","0.0","0","0","SJA-28","0","Bacteroidota",,"Infinity","false","0","ASV67_SJA-28","SJA-28","0","0.0"
"0.0","0.0","SJA-28","","0.0","0.0","0","0","SJA-28","SJA-28","","true","ASV68_SJA-28","0","ASV68_SJA-28","0.0","0","0","SJA-28","0","Bacteroidota",,"Infinity","false","0","ASV68_SJA-28","SJA-28","0","0.0"
"0.0","0.0","Abditibacteria","","0.0","0.0","0","0","Abditibacteriaceae","Abditibacterium","","true","ASV69_Abditibacterium","0","ASV69_Abditibacterium","0.0","0","0","Abditibacteriales","0","Abditibacteriota",,"Infinity","false","0","ASV69_Abditibacterium","Abditibacterium","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Amoebophilaceae","Candidatus_Amoebophilus","","true","ASV70_Candidatus_Amoebophilus","0","ASV70_Candidatus_Amoebophilus","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV70_Candidatus_Amoebophilus","Candidatus_Amoebophilus","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Amoebophilaceae","Candidatus_Cardinium","","true","ASV71_Candidatus_Cardinium","0","ASV71_Candidatus_Cardinium","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV71_Candidatus_Cardinium","Candidatus_Cardinium","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Cyclobacteriaceae","Algoriphagus","","true","ASV72_Algoriphagus","0","ASV72_Algoriphagus","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV72_Algoriphagus","Algoriphagus","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Cyclobacteriaceae","Algoriphagus","","true","ASV73_Algoriphagus","0","ASV73_Algoriphagus","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV73_Algoriphagus","Algoriphagus","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Nibribacter","","true","ASV74_Nibribacter","0","ASV74_Nibribacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV74_Nibribacter","Nibribacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV75_Hymenobacter","0","ASV75_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV75_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV76_Hymenobacter","0","ASV76_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV76_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV77_Hymenobacter","0","ASV77_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV77_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV78_Hymenobacter","0","ASV78_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV78_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV79_Hymenobacter","0","ASV79_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV79_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV80_Hymenobacter","0","ASV80_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV80_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV81_Hymenobacter","0","ASV81_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV81_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV82_Hymenobacter","0","ASV82_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV82_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV83_Hymenobacter","0","ASV83_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV83_Hymenobacter","Hymenobacter","0","0.0"
"0.0","0.0","Bacteroidia","","0.0","0.0","0","0","Hymenobacteraceae","Hymenobacter","","true","ASV84_Hymenobacter","0","ASV84_Hymenobacter","0.0","0","0","Cytophagales","0","Bacteroidota",,"Infinity","false","0","ASV84_Hymenobacter","Hymenobacter","0","0.0"
